,taxon_id,taxon,species_y
5851,136816,babyrousa celebensis,celebensis
5852,136818,bos sauveli,sauveli
5853,135044,brachylophus bulabula,bulabula
5854,148941,ceratozamia mixeorum,mixeorum
5855,148942,ceratozamia sabatoi,sabatoi
5856,148943,ceratozamia whitelockiana,whitelockiana
5857,148944,ceratozamia zoquorum,zoquorum
5858,148945,encephalartos msinganus,msinganus
5859,148946,paphiopedilum areeanum,areeanum
5860,148948,paphiopedilum wenshanense,wenshanense
5861,152532,pristis pristis,pristis
5862,96592,simias concolor,concolor
5863,102252,acanthastrea ishigakiensis,ishigakiensis
5864,136281,accipiter rhodogaster,rhodogaster
5865,136282,accipiter rufitorques,rufitorques
5866,6781,acropora downingi,downingi
5867,76658,acropora parapharaonis,parapharaonis
5868,76641,acropora plantaginea,plantaginea
5869,76811,acropora rongelapensis,rongelapensis
5870,76538,acropora stoddarti,stoddarti
5871,76640,acropora vermiculata,vermiculata
5872,76845,acropora wallaceae,wallaceae
5873,136283,aglaeactis aliciae,aliciae
5874,148964,aloe inexpectata,inexpectata
5875,148965,aloe pronkii,pronkii
5876,76812,alveopora excelsa,excelsa
5877,102283,alveopora viridis,viridis
5878,129827,aotus miconax,miconax
5879,148979,appendicula longirostrata,longirostrata
5880,148980,aquilaria subintegra,subintegra
5881,6779,astrangia poculata,poculata
5882,96553,ateles hybridus,hybridus
5883,130655,bhutanitis ludlowi,ludlowi
5884,126565,brachypelma verdezi,verdezi
5885,148988,bulbophyllum delitescens,delitescens
5886,149000,bulbophyllum peltopus,peltopus
5887,149017,cheirostylis bidentata,bidentata
5888,149026,cleistocactus parapetiensis,parapetiensis
5889,135046,cordylus aridus,aridus
5890,135047,cordylus cloetei,cloetei
5891,135049,ctenosaura bakeri,bakeri
5892,135050,ctenosaura melanosterna,melanosterna
5893,135051,ctenosaura oedirhina,oedirhina
5894,149043,cycas collina,collina
5895,149044,cycas edentata,edentata
5896,149045,cycas elephantipes,elephantipes
5897,149046,cycas tansachana,tansachana
5898,149047,cycas zeylanica,zeylanica
5899,149061,dendrobium euryanthum,euryanthum
5900,149064,dendrobium minutiflorum,minutiflorum
5901,149074,dioon sonorense,sonorense
5902,136285,doricha enicura,enicura
5903,149080,dryadella minuscula,minuscula
5904,6683,echinophyllia echinoporoides,echinoporoides
5905,76867,favites spinosa,spinosa
5906,76613,galaxea cryptoramosa,cryptoramosa
5907,6718,goniopora ciliatus,ciliatus
5908,6686,goniopora pearsoni,pearsoni
5909,149121,habenaria holotricha,holotricha
5910,135054,hemicordylus nebulosus,nebulosus
5911,136977,hippocampus planifrons,planifrons
5912,135055,kinyongia boehmei,boehmei
5913,149137,lepanthes scopulifera,scopulifera
5914,102278,leptoseris incrustans,incrustans
5915,6675,leptoseris tubulifera,tubulifera
5916,76662,leptoseris yabei,yabei
5917,76623,lobophyllia flabelliformis,flabelliformis
5918,152194,madracis auretenra,auretenra
5919,152195,madracis formosa,formosa
5920,149149,mammillaria linaresensis,linaresensis
5921,50585,melopsittacus undulatus,undulatus
5922,76718,micromussa diminuta,diminuta
5923,76809,montipora cocosensis,cocosensis
5924,76807,montipora pachytuberculata,pachytuberculata
5925,76784,montipora samarensis,samarensis
5926,76631,montipora saudii,saudii
5927,6755,mycedium robokaki,robokaki
5928,149172,myrtillocactus eichlamii,eichlamii
5929,149200,operculicarya hyphaenoides,hyphaenoides
5930,149201,opuntia aurea,aurea
5931,76859,oxypora convoluta,convoluta
5932,149210,pachypodium eburneum,eburneum
5933,149211,pachypodium inopinatum,inopinatum
5934,102279,paraclavarina triangularis,triangularis
5935,102250,pavona bipartita,bipartita
5936,70473,pelochelys signifera,signifera
5937,135056,phelsuma grandis,grandis
5938,6698,porites columnaris,columnaris
5939,76803,porites harrisoni,harrisoni
5940,83609,pteropus melanotus,melanotus
5941,133097,pyrrhura orcesi,orcesi
5942,110143,pyrrhura viridicata,viridicata
5943,93627,ranitomeya variabilis,variabilis
5944,149265,serapias neglecta,neglecta
5945,6736,stylophora danae,danae
5946,6819,stylophora kuehlmanni,kuehlmanni
5947,6723,stylophora mamillata,mamillata
5948,76710,stylophora wellsi,wellsi
5949,136288,taphrolesbia griseiventris,griseiventris
5950,136289,tauraco ruspolii,ruspolii
5951,135059,trioceros serratus,serratus
5952,34888,tyto multipunctata,multipunctata
5953,135061,varanus nuchalis,nuchalis
5954,149314,zamia disodon,disodon
5955,149315,zamia gentryi,gentryi
5956,149316,zamia hymenophyllidia,hymenophyllidia
5957,149317,zamia pseudomonticola,pseudomonticola
5958,36766,mino dumontii,dumontii
5959,50583,nymphicus hollandicus,hollandicus
5960,94275,tylototriton asperrimus,asperrimus
5961,53187,tylototriton verrucosus,verrucosus
5962,127375,batagur affinis,affinis
5963,149323,encephalartos mackenziei,mackenziei
5964,115448,lepilemur ankaranensis,ankaranensis
5965,101459,neurergus kaiseri,kaiseri
5966,149331,acianthera variegata,variegata
5967,15100,adelphobates castaneoticus,castaneoticus
5968,151511,agalychnis annae,annae
5969,151512,agalychnis spurrelli,spurrelli
5970,149334,aloe bruynsii,bruynsii
5971,149335,aloe cannellii,cannellii
5972,149336,aloe dorotheae,dorotheae
5973,149337,aloe droseroides,droseroides
5974,149340,aloe lolwensis,lolwensis
5975,149341,aloe mandotoensis,mandotoensis
5976,149342,aloe massawana,massawana
5977,149344,aloe pseudoparvula,pseudoparvula
5978,93631,ameerega pulchripecta,pulchripecta
5979,149356,bulbophyllum anjozorobeense,anjozorobeense
5980,149359,bulbophyllum cheiropetalum,cheiropetalum
5981,149362,bulbophyllum discolor,discolor
5982,149390,campylocentrum tyrridion,tyrridion
5983,149398,cereus lamprospermus,lamprospermus
5984,149402,cleistocactus laniceps,laniceps
5985,135062,cordylus angolensis,angolensis
5986,149420,cycas chamaoensis,chamaoensis
5987,149425,cypripedium subtropicum,subtropicum
5988,149428,dalbergia louvelii,louvelii
5989,149430,dendrobium calophyllum,calophyllum
5990,149434,dendrobium leucohybos,leucohybos
5991,6696,echinophyllia patula,patula
5992,149473,erythrorchis altissima,altissima
5993,149476,euphorbia bussei,bussei
5994,152206,euphyllia paraglabrescens,paraglabrescens
5995,26153,fungia sinensis,sinensis
5996,149488,gomesa silvana,silvana
5997,76511,goniastrea columella,columella
5998,76795,montipora crassituberculata,crassituberculata
5999,149526,nepenthes faizaliana,faizaliana
6000,149527,nepenthes vieillardii,vieillardii
6001,49469,ninox variegata,variegata
6002,149543,oncidium tenuifolium,tenuifolium
6003,149560,pilosocereus flavipulvinatus,flavipulvinatus
6004,149573,praecereus saxicola,saxicola
6005,149577,psychilis olivacea,olivacea
6006,98391,pteropus gilliardorum,gilliardorum
6007,98389,pteropus griseus,griseus
6008,21471,ptilocercus lowii,lowii
6009,109113,ranitomeya summersi,summersi
6010,149593,stelis immersa,immersa
6011,149607,tolumnia lucayana,lucayana
6012,149608,tolumnia prionochila,prionochila
6013,96615,trachypithecus barbei,barbei
6014,134352,trachypithecus germaini,germaini
6015,47836,tupaia longipes,longipes
6016,110199,tyto inexspectata,inexspectata
6017,34889,tyto rosenbergii,rosenbergii
6018,107776,calyptocephalella gayi,gayi
6019,149625,dalbergia normandii,normandii
6020,149626,dalbergia xerophila,xerophila
6021,149627,diospyros calophylla,calophylla
6022,149628,diospyros gracilipes,gracilipes
6023,149629,diospyros occlusa,occlusa
6024,149630,diospyros perrieri,perrieri
6025,149631,diospyros pervillei,pervillei
6026,149633,diospyros subsessilifolia,subsessilifolia
6027,149634,diospyros toxicaria,toxicaria
6028,152533,lamna nasus,nasus
6029,136833,odocoileus virginianus,virginianus
6030,152534,sphyrna lewini,lewini
6031,116443,baronia brevicornis,brevicornis
6032,113522,ciconia stormi,stormi
6033,111097,crax fasciolata,fasciolata
6034,149636,dalbergia baronii,baronii
6035,149637,dalbergia bathiei,bathiei
6036,149638,dalbergia chapelieri,chapelieri
6037,149639,dalbergia madagascariensis,madagascariensis
6038,149640,dalbergia maritima,maritima
6039,149641,dalbergia occulta,occulta
6040,149642,dalbergia orientalis,orientalis
6041,110417,leptoptilos dubius,dubius
6042,21374,sciurus carolinensis,carolinensis
6043,109925,cercopithecus roloway,roloway
6044,115423,cheirogaleus sibreei,sibreei
6045,136835,dama dama,dama
6046,136298,accipiter princeps,princeps
6047,149653,acianthera scalpricaulis,scalpricaulis
6048,6681,acropora spathulata,spathulata
6049,149657,aeranthes polyanthemus,polyanthemus
6050,149659,aloe florenceae,florenceae
6051,149660,aloe gilbertii,gilbertii
6052,149662,aloe rigens,rigens
6053,149663,aloe rivae,rivae
6054,149664,aloe rugosifolia,rugosifolia
6055,96551,alouatta sara,sara
6056,109118,ameerega pepperi,pepperi
6057,111727,andinobates abditus,abditus
6058,149669,angraecum aloifolium,aloifolium
6059,76614,astreopora incrustans,incrustans
6060,58872,brachypelma kahlenbergi,kahlenbergi
6061,149685,bulbophyllum chloranthum,chloranthum
6062,149694,bulbophyllum kaniense,kaniense
6063,149696,bulbophyllum moratii,moratii
6064,149699,bulbophyllum ochroleucum,ochroleucum
6065,135072,calumma ambreense,ambreense
6066,135073,candoia superciliosa,superciliosa
6067,152535,carcharhinus longimanus,longimanus
6068,96605,cercocebus chrysogaster,chrysogaster
6069,136840,cervus elaphus,elaphus
6070,111634,clemmys guttata,guttata
6071,136300,coeligena bonapartei,bonapartei
6072,136301,coeligena prunellei,prunellei
6073,135074,cordylus rivae,rivae
6074,149722,cycas clivicola,clivicola
6075,75541,cyclemys dentata,dentata
6076,70265,cyclemys oldhamii,oldhamii
6077,149723,cyphostemma laza,laza
6078,149726,dalbergia cochinchinensis,cochinchinensis
6079,149727,dalbergia granadillo,granadillo
6080,149729,dendrobium archipelagense,archipelagense
6081,149748,diospyros myriophylla,myriophylla
6082,6335,dogania subplana,subplana
6083,76908,echinophyllia costata,costata
6084,149757,echinopsis clavata,clavata
6085,128298,emydoidea blandingii,blandingii
6086,149763,epidendrum microphyllum,microphyllum
6087,149766,epidendrum syringothyrsus,syringothyrsus
6088,39060,epipedobates machalilla,machalilla
6089,149771,euphorbia dendroides,dendroides
6090,108989,excidobates captivus,captivus
6091,76679,galaxea longisepta,longisepta
6092,149784,gongora arcuata,arcuata
6093,26164,goniopora eclipsensis,eclipsensis
6094,76586,goniopora planulata,planulata
6095,76609,goniopora polyformis,polyformis
6096,136303,hylonympha macrocerca,macrocerca
6097,76852,leptastrea aequalis,aequalis
6098,6756,lithophyllon mokai,mokai
6099,152238,madracis carmabi,carmabi
6100,152239,madracis pharensis,pharensis
6101,69174,malaclemys terrapin,terrapin
6102,111595,mauremys japonica,japonica
6103,110390,micrastur plumbeus,plumbeus
6104,76763,montipora setosa,setosa
6105,149820,nepenthes kerrii,kerrii
6106,76849,oculina robusta,robusta
6107,149844,operculicarya decaryi,decaryi
6108,129991,piliocolobus tholloni,tholloni
6109,149854,pilosocereus pusillibaccatus,pusillibaccatus
6110,149856,platanthera praeclara,praeclara
6111,76840,porites sverdrupi,sverdrupi
6112,135077,python kyaiktiyo,kyaiktiyo
6113,132019,ranitomeya benedicta,benedicta
6114,149885,senna meridionalis,meridionalis
6115,149890,sphaeropteris brackenridgei,brackenridgei
6116,149900,telipogon alexii,alexii
6117,136307,thalurania watertonii,watertonii
6118,149902,tolumnia guibertiana,guibertiana
6119,135079,trioceros harennae,harennae
6120,135080,trioceros perreti,perreti
6121,135081,trioceros sternfeldi,sternfeldi
6122,136308,trochilus scitulus,scitulus
6123,149906,uncarina stellulifera,stellulifera
6124,135082,uroplatus sameiti,sameiti
6125,135083,dactylocnemis pacificus,pacificus
6126,149913,diospyros sakalavarum,sakalavarum
6127,149914,diospyros tropophylla,tropophylla
6128,111640,graptemys ernsti,ernsti
6129,23804,mustela erminea,erminea
6130,135086,abronia graminea,graminea
6131,149915,dalbergia tucurensis,tucurensis
6132,95685,graphium sandawanum,sandawanum
6133,100553,laotriton laoensis,laoensis
6134,108919,tylototriton vietnamensis,vietnamensis
6135,115449,microcebus simmonsi,simmonsi
6136,111445,neofelis diardi,diardi
6137,136844,orcaella heinsohni,heinsohni
6138,136845,sousa plumbea,plumbea
6139,102254,acanthastrea rotundoflora,rotundoflora
6140,136311,accipiter gundlachi,gundlachi
6141,149919,acianthera hondurensis,hondurensis
6142,76721,acropora sekiseiensis,sekiseiensis
6143,149929,aloe steudneri,steudneri
6144,76815,alveopora minuta,minuta
6145,102314,andinobates claudiae,claudiae
6146,135088,brookesia peyrierasi,peyrierasi
6147,134213,callicebus barbarabrownae,barbarabrownae
6148,96642,callicebus coimbrai,coimbrai
6149,96648,callicebus melanochir,melanochir
6150,96645,callicebus nigrifrons,nigrifrons
6151,149962,cereus trigonodendron,trigonodendron
6152,149963,changnienia amoena,amoena
6153,149983,cylindropuntia tesajo,tesajo
6154,149995,dendrobium litorale,litorale
6155,149996,dendrobium mussauense,mussauense
6156,150001,dendrobium taurulinum,taurulinum
6157,150002,dendrobium wulaiense,wulaiense
6158,150030,habenaria parviflora,parviflora
6159,136316,lophornis gouldii,gouldii
6160,133841,macaca leonina,leonina
6161,96583,macaca pagensis,pagensis
6162,136850,mesoplodon perrini,perrini
6163,76600,montipora malampaya,malampaya
6164,76556,montipora patula,patula
6165,76765,mycedium spina,spina
6166,76749,mycedium steeni,steeni
6167,150070,nepenthes murudensis,murudensis
6168,150088,ophrys lunulata,lunulata
6169,150089,opuntia depressa,depressa
6170,150090,opuntia lasiacantha,lasiacantha
6171,36342,parotia sefilata,sefilata
6172,20426,phalanger intercastellanus,intercastellanus
6173,130724,piliocolobus tephrosceles,tephrosceles
6174,150111,polystachya modesta,modesta
6175,150114,polystachya parviflora,parviflora
6176,66465,ranitomeya uakarii,uakarii
6177,150129,specklinia brighamii,brighamii
6178,152540,sphyrna mokarran,mokarran
6179,152541,sphyrna zygaena,zygaena
6180,150160,vanilla helleri,helleri
6181,136851,boselaphus tragocamelus,tragocamelus
6182,136852,capra sibirica,sibirica
6183,94226,cryptobranchus alleganiensis,alleganiensis
6184,150162,fraxinus mandshurica,mandshurica
6185,136853,gazella bennettii,bennettii
6186,100310,hyaena hyaena,hyaena
6187,94212,hynobius amjiensis,amjiensis
6188,34033,pavo cristatus,cristatus
6189,136854,pseudois nayaur,nayaur
6190,150163,quercus mongolica,mongolica
6191,150164,dalbergia glomerata,glomerata
6192,98066,lagostrophus fasciatus,fasciatus
6193,136320,picathartes oreas,oreas
6194,136858,sousa sahulensis,sahulensis
6195,150177,aloe albovestita,albovestita
6196,150178,aloe canarina,canarina
6197,150179,aloe collina,collina
6198,150180,aloe crassipes,crassipes
6199,38449,aratinga maculata,maculata
6200,49470,asio madagascariensis,madagascariensis
6201,136859,bison bison,bison
6202,135095,bradypodion ngomeense,ngomeense
6203,135096,bradypodion taeniabronchum,taeniabronchum
6204,100695,bradypus pygmaeus,pygmaeus
6205,135097,brookesia ramanantsoai,ramanantsoai
6206,150197,bulbophyllum abbrevilabium,abbrevilabium
6207,150224,cereus albicaulis,albicaulis
6208,150225,cereus saddianus,saddianus
6209,135099,cordylus machadoi,machadoi
6210,135100,cordylus nyikae,nyikae
6211,135101,ctenosaura palearis,palearis
6212,150235,cylindropuntia abyssi,abyssi
6213,150243,dendrobium laxiflorum,laxiflorum
6214,150244,dendrobium samoense,samoense
6215,150245,dendrobium seranicum,seranicum
6216,150258,echinopsis arboricola,arboricola
6217,150293,hylocereus calcaratus,calcaratus
6218,150297,jumellea stenophylla,stenophylla
6219,7,lissemys scutata,scutata
6220,150316,melocactus smithii,smithii
6221,76890,montipora cebuensis,cebuensis
6222,67604,nannopsittaca dachilleae,dachilleae
6223,135103,naultinus gemmeus,gemmeus
6224,150341,opuntia huajuapensis,huajuapensis
6225,150342,opuntia lagunae,lagunae
6226,150343,opuntia strigil,strigil
6227,150344,opuntia wilcoxii,wilcoxii
6228,150346,osyris lanceolata,lanceolata
6229,150354,pilosocereus diersianus,diersianus
6230,150355,pilosocereus oligolepis,oligolepis
6231,20917,pteropus macrotis,macrotis
6232,98416,pteropus speciosus,speciosus
6233,121208,pyrrhura griseipectus,griseipectus
6234,38515,pyrrhura parvifrons,parvifrons
6235,135104,saara loricata,loricata
6236,150385,spiranthes casei,casei
6237,102251,stylaraea punctata,punctata
6238,152386,tridacna rosewateri,rosewateri
6239,135105,trioceros conirostratus,conirostratus
6240,135107,tropidophis wrighti,wrighti
6241,135108,uroplatus finiavana,finiavana
6242,150405,vanilla cribbiana,cribbiana
6243,150409,zamia stricta,stricta
6244,111644,graptemys pulchra,pulchra
6245,34023,pucrasia macrolopha,macrolopha
6246,135110,rhampholeon boulengeri,boulengeri
6247,136870,neophocaena asiaeorientalis,asiaeorientalis
6248,116660,nomascus annamensis,annamensis
6249,96632,nomascus siki,siki
6250,96561,pygathrix cinerea,cinerea
6251,150416,acianthera saundersiana,saundersiana
6252,136984,acipenser mikadoi,mikadoi
6253,150423,aloe congdonii,congdonii
6254,150425,aloe macrocarpa,macrocarpa
6255,150428,aloe ukambensis,ukambensis
6256,85054,atrophaneura jophon,jophon
6257,135111,brookesia lineata,lineata
6258,150446,bulbophyllum globulosum,globulosum
6259,150448,bulbophyllum horizontale,horizontale
6260,33909,cercopithecus denti,denti
6261,150461,cereus mirabella,mirabella
6262,150465,cleistocactus chrysocephalus,chrysocephalus
6263,150494,cycas aculeata,aculeata
6264,150496,cycas brachycantha,brachycantha
